Accident_ID,Date,Time,City,Latitude,Longitude,Weather,Road_Type,Light_Condition,Vehicle_Type,Speed_Limit,Traffic_Density,Road_Condition,Driver_Age,Driver_Experience,Seatbelt_or_Helmet,Traffic_Violation,Near_School,Near_Hospital,Emergency_Response_Time,Accident_Hotspot,Severity,Injuries,Fatalities
PK-ACC-058089,2023-09-10,18:34,Kotli Sattian,33.640816410024776,73.4339989548017,Clear,Urban Road,Daylight,Van,60,High,Dry,34,12,Yes,No,No,No,14,Yes,Low,1,0
PK-ACC-058090,2024-12-08,11:09,Faisalabad City,31.38071208676367,73.13036541150467,Clear,Urban Road,Daylight,Car,80,High,Dry,65,43,No,No,Yes,No,11,Yes,Low,0,0
PK-ACC-058091,2024-04-28,09:09,Bahawalpur,29.27600995528208,71.57021713031553,Clear,Highway,Night,Car,80,Medium,Dry,53,28,Yes,No,No,No,26,No,Low,0,0
PK-ACC-058092,2023-10-20,16:22,Khushab,32.26972037105659,72.37849466377286,Rain,Urban Road,Daylight,Car,40,High,Dry,33,10,Yes,Yes,No,No,12,No,Low,0,0
PK-ACC-058093,2023-08-05,14:12,Summundri,31.172862396948084,73.00762425108833,Clear,Urban Road,Dawn,Truck,60,Medium,Under Construction,57,26,No,Yes,Yes,No,15,No,High,4,1
PK-ACC-058094,2023-06-18,14:07,Pindi Bhattian,32.08102232115232,73.41808370799892,Clear,Highway,Daylight,Motorcycle,80,High,Dry,27,0,No,Yes,No,No,5,No,High,2,1
PK-ACC-058095,2024-10-01,06:15,Jand,33.50258980498776,72.14371452315669,Clear,Urban Road,Night,Van,60,Medium,Under Construction,25,0,Yes,No,No,No,45,No,Low,0,0
PK-ACC-058096,2024-01-20,05:24,Taxila,33.799778846400706,72.91251430841666,Clear,Highway,Daylight,Car,80,Low,Dry,57,15,No,Yes,No,No,7,Yes,Medium,2,0
PK-ACC-058097,2023-01-16,22:00,Rawalpindi,33.56436023540887,73.03210126015834,Clear,Urban Road,Daylight,Car,60,Medium,Dry,63,16,No,Yes,No,No,15,Yes,Low,0,0
PK-ACC-058098,2023-02-06,08:28,Larkana,27.526844680852534,68.24876653661016,Clear,Motorway,Daylight,Car,40,Low,Dry,58,11,No,No,No,No,14,No,Low,0,0
PK-ACC-058099,2024-02-25,02:27,Kahuta,33.55991260920783,73.57653029084153,Clear,Rural Road,Daylight,Car,120,High,Under Construction,69,24,No,No,No,No,37,No,High,3,0
PK-ACC-058100,2023-10-23,22:14,Leiah (Layyah),30.859251284042063,71.2693299195934,Clear,Highway,Daylight,Bus,40,Medium,Dry,45,5,Yes,No,No,No,16,No,Low,0,0
PK-ACC-058101,2024-03-10,17:31,Khanewal,30.357173680534775,71.86274943026866,Clear,Highway,Night,Truck,60,High,Under Construction,57,29,Yes,Yes,No,No,15,No,Medium,1,0
PK-ACC-058102,2023-11-16,19:07,Gwadar,25.117422458768424,62.412852082663925,Clear,Highway,Daylight,Car,40,Low,Dry,32,12,No,No,No,No,19,No,Low,0,0
PK-ACC-058103,2024-09-17,21:24,Isakhel,33.05712695407357,71.40878182382895,Clear,Urban Road,Dawn,Car,40,Medium,Dry,20,2,No,No,No,No,19,No,Low,0,0
PK-ACC-058104,2024-06-17,04:09,Chaman,30.916440957399264,66.47135692129906,Fog,Urban Road,Daylight,Motorcycle,80,Medium,Dry,66,41,No,No,No,No,16,Yes,High,3,3
PK-ACC-058105,2023-10-26,15:02,Jhelum,33.080957262228445,73.56037871112473,Clear,Highway,Daylight,Truck,40,High,Dry,54,6,No,No,No,Yes,18,No,Low,0,0
PK-ACC-058106,2024-07-27,13:26,Hyderabad,25.32644717061623,68.4333731525749,Clear,Urban Road,Daylight,Motorcycle,40,Low,Dry,62,11,No,No,No,No,19,Yes,Low,0,0
PK-ACC-058107,2024-11-24,17:18,Faisalabad Sadar,31.317840287025724,73.17747367556753,Clear,Highway,Night,Motorcycle,40,Medium,Wet,65,39,No,No,No,Yes,34,No,High,3,2
PK-ACC-058108,2023-01-16,01:20,Khuzdar,27.833184031498792,66.57549873594361,Clear,Urban Road,Night,Car,40,High,Dry,58,26,Yes,No,No,No,13,No,Low,0,0
PK-ACC-058109,2024-01-30,14:44,Khuzdar,27.812226455702262,66.63130024335292,Clear,Highway,Daylight,Motorcycle,120,Medium,Dry,57,33,Yes,No,No,No,16,No,Medium,1,0
PK-ACC-058110,2023-10-04,10:06,Hasan Abdal,33.81336246004408,72.6222886824849,Clear,Highway,Dusk,Truck,60,Medium,Under Construction,62,21,No,No,No,No,13,No,Medium,2,0
PK-ACC-058111,2024-10-10,11:14,Nowshera Virkan,31.991614821791927,73.94210504445411,Clear,Highway,Night,Car,40,Low,Dry,42,7,No,Yes,No,No,18,No,Low,2,0
PK-ACC-058112,2023-10-10,00:34,Mirpur Khas,25.545004320897085,68.99048314958377,Rain,Rural Road,Daylight,Car,40,Medium,Dry,21,2,No,Yes,No,No,21,Yes,Medium,1,0
PK-ACC-058113,2024-09-30,05:10,Loralai,30.392235945269,68.63060982136444,Rain,Highway,Daylight,Motorcycle,40,Low,Dry,43,16,No,No,No,Yes,12,No,Low,1,0
PK-ACC-058114,2023-03-27,00:55,Kasur,31.00107349500045,74.29413825206558,Clear,Highway,Daylight,Bus,60,High,Wet,44,1,No,No,Yes,No,11,No,Low,0,0
PK-ACC-058115,2023-07-26,20:29,Multan Saddar,30.14283223943187,71.23625690885537,Clear,Highway,Daylight,Car,60,Low,Dry,57,11,Yes,No,No,No,22,Yes,Low,0,0
PK-ACC-058116,2024-10-24,21:26,Sangla Hill,31.76784426181401,73.75323454225835,Clear,Urban Road,Daylight,Van,80,Medium,Dry,63,22,No,No,No,No,26,No,Low,0,0
PK-ACC-058117,2024-07-16,17:32,Gujrat,32.599186945308574,74.06660323311262,Clear,Highway,Daylight,Car,60,Medium,Dry,35,3,Yes,No,No,No,14,No,Low,0,0
PK-ACC-058118,2024-04-21,00:19,Swabi,34.129363940710114,72.48782387093992,Fog,Urban Road,Daylight,Motorcycle,120,Medium,Wet,36,17,Yes,Yes,No,No,12,No,High,3,2
PK-ACC-058119,2024-08-14,12:42,Zhob,31.332192386556542,69.466986638836,Clear,Urban Road,Night,Motorcycle,60,Low,Under Construction,44,10,Yes,Yes,No,No,9,No,Medium,2,0
PK-ACC-058120,2023-05-11,21:48,Larkana,27.519489491158534,68.24715608278285,Rain,Urban Road,Dusk,Truck,40,Medium,Dry,54,8,Yes,No,No,Yes,38,Yes,Low,0,0
PK-ACC-058121,2024-02-04,06:38,D.G Khan (Tribal Area),30.297863554825163,70.09348222678844,Clear,Urban Road,Daylight,Van,40,Medium,Dry,36,2,Yes,No,No,No,19,No,Low,1,0
PK-ACC-058122,2023-05-16,01:22,Liaqatpur,29.08396388426463,70.77144666508605,Clear,Highway,Dusk,Truck,100,Low,Dry,31,1,No,No,No,No,10,No,Medium,1,0
PK-ACC-058123,2023-12-12,15:12,Kahuta,33.39763480912482,73.37147289813511,Rain,Urban Road,Daylight,Car,60,High,Dry,36,18,Yes,Yes,No,No,10,No,Low,0,0
PK-ACC-058124,2023-06-19,01:27,Fort Abbas,29.34398804413879,72.79686781572545,Clear,Urban Road,Dawn,Motorcycle,60,Low,Dry,28,3,No,No,No,No,32,No,Low,1,0
PK-ACC-058125,2023-06-12,03:49,Mingora,34.75065237742318,72.34638327919856,Rain,Highway,Daylight,Motorcycle,40,High,Under Construction,54,23,Yes,No,No,No,17,No,Low,0,0
PK-ACC-058126,2023-07-18,06:31,Gujar Khan,33.268184522371,73.20003456909262,Clear,Urban Road,Daylight,Truck,60,Medium,Dry,25,0,Yes,No,Yes,No,18,No,Low,0,0
PK-ACC-058127,2023-02-17,09:47,Muzaffargarh,30.111499487779707,71.048826299138,Clear,Urban Road,Night,Truck,60,Medium,Dry,65,4,No,Yes,No,No,15,Yes,High,3,1
PK-ACC-058128,2024-05-08,10:31,Hafizabad,31.988862128157358,73.63882089038475,Rain,Motorway,Daylight,Motorcycle,80,Medium,Dry,64,31,No,No,No,No,14,No,High,4,1
PK-ACC-058129,2023-04-13,16:24,Chaman,30.902850740280297,66.43682327691948,Fog,Highway,Daylight,Car,80,Medium,Dry,61,25,No,Yes,No,No,27,No,High,3,2
PK-ACC-058130,2024-07-01,20:04,Fateh Jang,33.651697090060864,72.91202142039839,Clear,Urban Road,Daylight,Car,80,Medium,Dry,40,13,No,No,Yes,No,5,Yes,Low,0,0
PK-ACC-058131,2023-01-06,14:53,Tandlian Wala,31.223835099432023,73.44392009468577,Rain,Highway,Daylight,Car,120,High,Dry,30,3,No,No,Yes,No,12,No,Medium,2,0
PK-ACC-058132,2024-12-11,04:29,Mingora,34.78239273549375,72.38228241048857,Clear,Highway,Dusk,Motorcycle,40,Medium,Dry,26,3,No,No,Yes,No,13,Yes,Medium,2,0
PK-ACC-058133,2023-01-12,03:03,Summundri,31.075953663350223,73.05705311587086,Clear,Highway,Daylight,Motorcycle,40,Medium,Dry,22,4,Yes,Yes,No,No,20,Yes,Medium,2,0
PK-ACC-058134,2023-04-13,07:55,Hazro,33.833208152997955,72.38549383062718,Clear,Urban Road,Daylight,Motorcycle,40,High,Dry,48,1,No,Yes,No,No,9,No,Low,0,0
PK-ACC-058135,2024-11-29,13:16,Pindi Gheb,33.12269462585121,72.49467192052678,Clear,Rural Road,Daylight,Motorcycle,60,High,Dry,38,11,Yes,Yes,No,No,21,Yes,Low,1,0
PK-ACC-058136,2024-11-20,10:05,Jacobabad,28.301308753555535,68.41326749232695,Clear,Rural Road,Daylight,Truck,40,High,Dry,64,36,No,No,No,Yes,44,No,Low,0,0
PK-ACC-058137,2024-03-02,11:40,Hafizabad,32.26673656429569,73.75686234768285,Clear,Urban Road,Daylight,Car,40,Medium,Wet,44,3,No,Yes,No,No,13,No,Low,0,0
PK-ACC-058138,2023-06-20,18:37,Shikarpur,27.943422695856942,68.67858430587467,Rain,Highway,Daylight,Motorcycle,40,Medium,Dry,64,16,Yes,No,No,No,11,No,Low,0,0
PK-ACC-058139,2024-11-19,04:28,Gujar Khan,33.084008747614014,73.39217125360041,Rain,Rural Road,Daylight,Car,60,High,Dry,24,4,No,Yes,No,No,7,No,Low,0,0
PK-ACC-058140,2023-03-30,16:29,Quetta,30.24881094631782,67.064835197323,Clear,Highway,Daylight,Car,60,Low,Under Construction,61,24,Yes,No,No,No,17,No,Low,0,0
PK-ACC-058141,2024-12-16,12:12,Hub,25.0310621525691,66.92797807592225,Clear,Urban Road,Daylight,Motorcycle,80,Medium,Dry,46,25,Yes,No,No,Yes,13,Yes,Low,1,0
PK-ACC-058142,2024-03-14,23:56,Lodhran,29.581447524651825,71.58444618574855,Storm,Urban Road,Daylight,Truck,100,Low,Dry,51,5,No,No,No,No,27,Yes,High,4,1
PK-ACC-058143,2023-12-13,12:04,Quetta,30.225452781931597,67.06844811768804,Clear,Highway,Daylight,Car,120,Medium,Dry,35,17,Yes,No,Yes,No,16,No,Low,1,0
PK-ACC-058144,2023-07-30,13:21,Jand,33.22744266844851,72.20266815124204,Clear,Urban Road,Daylight,Motorcycle,120,High,Dry,46,22,Yes,No,No,No,8,Yes,Medium,1,0
PK-ACC-058145,2024-12-25,18:16,Fateh Jang,33.44403142330925,72.68554239755383,Storm,Urban Road,Dusk,Motorcycle,120,Medium,Dry,63,34,No,Yes,No,Yes,22,No,High,3,1
PK-ACC-058146,2024-03-09,18:45,Piplan,32.17662207660713,71.48620561484816,Rain,Urban Road,Night,Motorcycle,100,Medium,Wet,61,27,No,No,No,Yes,18,No,High,3,1
PK-ACC-058147,2024-06-16,20:44,Chaman,30.946640352669913,66.43663650807038,Rain,Highway,Dusk,Car,40,High,Dry,31,9,No,No,No,No,30,Yes,Medium,2,0
PK-ACC-058148,2024-08-22,08:53,Rahim Yar Khan,28.498210772207592,70.50816509197574,Clear,Urban Road,Dusk,Bus,60,Medium,Dry,30,0,Yes,Yes,No,No,18,No,Low,0,0
PK-ACC-058149,2024-06-08,03:47,Jaranwala,31.289053309598604,73.52120746018163,Clear,Highway,Daylight,Bus,60,Medium,Dry,58,2,Yes,No,No,No,21,Yes,Low,0,0
PK-ACC-058150,2024-03-01,22:11,Nawabshah,26.23408913553263,68.37675939205224,Clear,Urban Road,Daylight,Motorcycle,80,High,Under Construction,61,10,No,No,No,No,15,No,Medium,2,0
PK-ACC-058151,2023-04-30,22:22,Jacobabad,28.289327048025758,68.47842349337704,Storm,Highway,Dawn,Motorcycle,100,Low,Dry,25,6,No,No,No,No,9,No,High,4,1
PK-ACC-058152,2023-06-27,16:34,Hafizabad,32.06345492645932,73.54115802196118,Clear,Motorway,Daylight,Bus,40,High,Wet,56,37,Yes,Yes,No,No,14,No,Low,2,0
PK-ACC-058153,2023-05-09,06:23,Sukkur,27.703228757584373,68.81582631582728,Clear,Motorway,Night,Bus,120,High,Dry,24,4,No,No,No,No,5,No,High,3,2
PK-ACC-058154,2024-07-16,05:39,Swabi,34.153074666592396,72.4516361697936,Rain,Urban Road,Night,Motorcycle,100,Low,Dry,46,24,Yes,Yes,No,No,9,No,High,4,1
PK-ACC-058155,2024-02-22,22:11,Pindi Gheb,33.32318746455881,72.42555341038319,Clear,Motorway,Night,Bus,60,Medium,Dry,65,10,No,Yes,No,No,19,No,High,4,1
PK-ACC-058156,2024-07-07,10:37,Kasur,31.14518116048047,74.17998462261735,Clear,Highway,Daylight,Car,60,Medium,Dry,43,16,Yes,Yes,No,No,8,No,Low,1,0
PK-ACC-058157,2023-11-14,13:13,Nankana Sahib,31.364909103654497,73.73077824369369,Clear,Urban Road,Daylight,Motorcycle,80,Medium,Dry,24,1,No,No,No,No,14,No,Low,0,0
PK-ACC-058158,2024-08-29,09:46,Charsadda,34.160127301693805,71.75715050434502,Rain,Urban Road,Daylight,Car,60,Medium,Dry,40,17,No,No,No,Yes,6,No,Low,0,0
PK-ACC-058159,2023-08-30,00:22,Dadu,26.723629209195746,67.7793999331009,Clear,Urban Road,Dawn,Motorcycle,40,High,Dry,18,0,Yes,Yes,No,No,10,No,Low,0,0
PK-ACC-058160,2023-12-22,06:31,Naushera,32.61469309793835,72.31027442722007,Clear,Urban Road,Daylight,Car,60,Medium,Wet,19,1,Yes,Yes,No,No,7,No,Low,0,0
PK-ACC-058161,2024-07-26,10:10,Pindi Bhattian,31.87796435130099,73.13445935493364,Clear,Urban Road,Night,Car,60,High,Dry,58,9,No,Yes,No,No,37,No,Medium,1,0
PK-ACC-058162,2024-03-13,08:23,Faisalabad Sadar,31.259887313997943,73.01179635507275,Clear,Rural Road,Daylight,Motorcycle,80,Medium,Dry,30,12,No,Yes,No,No,26,No,High,4,2
PK-ACC-058163,2024-04-02,07:03,Sukkur,27.65661765984456,68.8146142380582,Rain,Motorway,Night,Car,60,Medium,Dry,40,0,No,Yes,No,No,14,Yes,High,4,1
PK-ACC-058164,2024-03-17,16:58,Gujrat,32.60600979696477,74.14120203849085,Clear,Urban Road,Daylight,Car,100,High,Dry,18,0,No,No,No,No,12,No,Low,0,0
PK-ACC-058165,2023-08-16,20:24,Fort Abbas,29.20666492129588,72.9555324345291,Clear,Highway,Daylight,Van,40,Low,Dry,19,0,No,No,Yes,Yes,17,Yes,Low,0,0
PK-ACC-058166,2024-02-12,00:02,Mardan,34.18147915574029,72.05010607907833,Clear,Urban Road,Night,Truck,60,Medium,Under Construction,65,35,No,No,No,No,20,No,Medium,2,0
PK-ACC-058167,2023-10-04,03:42,Fort Abbas,29.241615974851072,72.45276347411149,Rain,Highway,Daylight,Van,80,High,Wet,27,0,No,No,No,No,7,No,Medium,3,0
PK-ACC-058168,2023-01-18,12:53,Larkana,27.575760760738643,68.22861212711278,Rain,Urban Road,Dusk,Car,40,Low,Wet,67,13,Yes,No,No,No,18,Yes,Low,1,0
PK-ACC-058169,2023-11-07,18:35,Haroonabad,29.549499823967764,73.04218614206228,Clear,Highway,Daylight,Motorcycle,60,High,Dry,43,7,Yes,No,No,No,16,No,Low,0,0
PK-ACC-058170,2023-11-20,05:34,Wazirabad,32.51187600422024,74.2363845374615,Storm,Motorway,Dusk,Car,60,High,Dry,43,10,No,No,No,No,18,No,Medium,1,0
PK-ACC-058171,2023-02-16,13:00,Murree,33.911446764381985,73.50731764695273,Fog,Rural Road,Dusk,Motorcycle,60,Low,Dry,51,9,Yes,No,No,No,22,No,Low,0,0
PK-ACC-058172,2024-06-13,06:30,Rahim Yar Khan,28.470727475009298,70.2132063870016,Clear,Motorway,Night,Motorcycle,80,Medium,Dry,62,10,No,No,No,No,12,No,High,3,3
PK-ACC-058173,2024-12-13,15:37,Piplan,32.464559021872915,71.28591279976547,Clear,Rural Road,Daylight,Car,100,High,Wet,44,22,Yes,No,No,No,37,No,Low,1,0
PK-ACC-058174,2024-05-14,08:43,Dadu,26.711996020292588,67.77708456229169,Clear,Highway,Night,Motorcycle,80,Medium,Dry,29,5,No,No,No,No,14,No,Medium,2,0
PK-ACC-058175,2023-07-11,19:28,Shikarpur,27.94762848725056,68.66532755342149,Rain,Urban Road,Dusk,Motorcycle,80,Medium,Dry,21,1,No,No,No,No,22,No,Medium,1,0
PK-ACC-058176,2023-02-18,21:52,Zhob,31.357737269253626,69.47010998480383,Clear,Highway,Dusk,Motorcycle,40,High,Dry,54,28,Yes,No,No,No,9,No,Low,1,0
PK-ACC-058177,2023-04-04,14:02,Jaranwala,31.24190439241121,73.45264443650971,Clear,Highway,Dusk,Car,40,Low,Dry,19,1,Yes,No,No,No,10,No,Low,0,0
PK-ACC-058178,2023-06-16,17:12,Abbottabad,34.13555613851585,73.24101307845541,Fog,Motorway,Daylight,Van,100,Medium,Wet,25,4,No,Yes,No,No,22,No,High,4,1
PK-ACC-058179,2024-05-08,19:53,D.G Khan (Tribal Area),30.33003865151687,70.43437453200953,Clear,Motorway,Night,Van,60,High,Dry,47,5,No,Yes,No,No,13,No,Medium,2,0
PK-ACC-058180,2023-09-11,10:55,Chishtian,29.78050734100195,72.88783273372319,Clear,Highway,Daylight,Motorcycle,40,Low,Dry,32,11,Yes,No,No,No,15,No,Low,0,0
PK-ACC-058181,2023-02-26,02:29,Attock,33.75823890771572,72.36142386700963,Clear,Urban Road,Dawn,Car,40,Medium,Dry,27,4,No,Yes,No,No,12,No,Low,0,0
PK-ACC-058182,2023-01-06,03:22,Murree,33.8410547406931,73.3543281246988,Clear,Urban Road,Daylight,Motorcycle,40,Low,Dry,48,22,No,No,No,No,8,Yes,Low,0,0
PK-ACC-058183,2023-08-26,14:49,Dadu,26.74096421160422,67.80432082080645,Clear,Urban Road,Daylight,Car,80,Medium,Dry,39,14,Yes,No,No,No,13,No,Low,1,0
PK-ACC-058184,2023-08-12,05:39,Tandlian Wala,31.08258962450581,73.20491696946667,Clear,Highway,Daylight,Motorcycle,40,Medium,Dry,31,6,Yes,No,No,No,18,Yes,Low,0,0
PK-ACC-058185,2024-08-12,05:02,Swabi,34.137891149797376,72.48301474734917,Fog,Urban Road,Night,Motorcycle,100,High,Dry,27,8,No,No,No,No,10,No,High,6,1
PK-ACC-058186,2023-01-20,22:55,Jaranwala,31.521587089405042,73.57526929761151,Clear,Urban Road,Night,Car,40,Medium,Dry,61,19,No,Yes,No,Yes,31,No,Medium,2,0
PK-ACC-058187,2023-07-23,20:54,Dera Ghazi Khan,29.84043868207366,70.79876961473083,Rain,Urban Road,Night,Motorcycle,120,Medium,Dry,30,7,No,No,No,No,9,No,High,5,1
PK-ACC-058188,2023-05-22,04:24,Kabirwala,30.523298576099823,71.67427039953333,Clear,Motorway,Daylight,Car,60,Medium,Dry,40,4,No,Yes,No,No,19,Yes,Medium,2,0
PK-ACC-058189,2024-01-11,09:47,Dera Murad Jamali,28.539039723458732,68.23574021707253,Clear,Urban Road,Night,Car,60,Medium,Under Construction,51,4,No,No,No,No,10,No,Low,0,0
PK-ACC-058190,2024-02-11,11:31,Rahim Yar Khan,28.117486306216193,70.53457255099802,Clear,Urban Road,Daylight,Bus,60,Medium,Dry,64,6,Yes,No,No,No,7,No,Low,0,0
PK-ACC-058191,2023-03-21,21:57,Kabirwala,30.539086201740137,71.76029202756717,Clear,Rural Road,Night,Motorcycle,120,Medium,Dry,49,28,No,No,No,No,21,No,High,2,2
PK-ACC-058192,2023-07-29,20:30,Lahore Cantt,31.518090422405628,74.5092459362735,Clear,Motorway,Dusk,Car,120,Low,Dry,31,10,Yes,Yes,No,No,12,No,High,3,1
PK-ACC-058193,2023-11-08,01:29,Nawabshah,26.22912163475038,68.40757222021242,Rain,Motorway,Daylight,Car,80,Medium,Dry,31,7,Yes,No,No,No,17,No,Low,1,0
PK-ACC-058194,2024-01-12,21:17,Tandlian Wala,31.24358866240402,73.29818133282488,Clear,Highway,Daylight,Car,60,Medium,Dry,30,7,No,No,No,No,11,No,Low,0,0
PK-ACC-058195,2023-02-09,10:34,Dera Ghazi Khan,29.906021269337035,70.61785100005163,Clear,Urban Road,Daylight,Motorcycle,100,High,Wet,42,11,No,No,No,No,38,No,Medium,2,0
PK-ACC-058196,2023-12-19,17:00,Jhang,31.283022529151637,72.27644514838047,Fog,Highway,Daylight,Motorcycle,100,High,Dry,18,0,No,Yes,No,No,11,No,High,3,1
PK-ACC-058197,2024-03-28,01:01,Liaqatpur,28.55214551039634,71.08016392231856,Rain,Highway,Daylight,Car,60,Medium,Dry,69,18,Yes,Yes,No,No,33,No,Medium,2,0
PK-ACC-058198,2024-02-27,22:04,Jhang,31.510979822378467,72.49699196650458,Clear,Highway,Daylight,Truck,40,High,Wet,53,27,Yes,Yes,No,No,10,No,Low,0,0
PK-ACC-058199,2024-12-14,06:57,Gujar Khan,33.01912280045908,73.35062637557884,Clear,Rural Road,Night,Motorcycle,40,Medium,Dry,47,25,No,No,No,No,23,No,Low,0,0
PK-ACC-058200,2023-03-27,17:21,Murree,33.860226697272466,73.4913717150046,Clear,Urban Road,Daylight,Motorcycle,40,Medium,Dry,66,5,Yes,Yes,No,No,14,No,Low,0,0
PK-ACC-058201,2024-07-08,14:27,Multan Saddar,30.125039860444733,71.60404951019734,Clear,Urban Road,Daylight,Motorcycle,60,Low,Dry,64,17,Yes,No,No,No,27,No,Low,1,0
PK-ACC-058202,2023-08-24,06:55,Mingora,34.74299983400287,72.36025892633829,Clear,Motorway,Daylight,Car,40,Medium,Dry,47,14,No,No,No,No,9,Yes,Low,2,0
PK-ACC-058203,2024-02-19,20:13,Kahuta,33.60723281366748,73.48898779313699,Rain,Highway,Dusk,Motorcycle,40,Medium,Dry,58,22,Yes,Yes,No,No,9,No,Medium,3,0
PK-ACC-058204,2024-08-04,19:24,Kamoke,31.968193469406568,74.10482431779704,Clear,Highway,Night,Truck,80,High,Under Construction,43,10,No,No,No,No,17,Yes,High,5,3
PK-ACC-058205,2023-12-22,00:20,Hub,25.005789705497698,66.9235088756125,Rain,Rural Road,Dawn,Van,60,High,Wet,68,26,Yes,No,No,No,20,Yes,Low,1,0
PK-ACC-058206,2024-10-04,10:50,Piplan,32.15028889179304,71.36259927882105,Fog,Highway,Daylight,Motorcycle,60,Medium,Dry,28,8,No,No,No,No,14,No,Medium,2,0
PK-ACC-058207,2024-10-05,07:45,Hasan Abdal,33.837530852233556,72.78334518796534,Clear,Motorway,Daylight,Truck,60,Medium,Dry,54,20,No,Yes,Yes,No,10,No,Medium,2,0
PK-ACC-058208,2023-09-05,05:35,Tandlian Wala,31.198035684402416,73.1560689624555,Clear,Highway,Night,Motorcycle,60,High,Dry,31,3,No,No,No,No,21,Yes,Medium,3,1
PK-ACC-058209,2024-10-28,03:23,Hyderabad,25.34918863459775,68.38398008399729,Clear,Rural Road,Daylight,Car,60,Medium,Dry,48,15,Yes,Yes,No,No,20,No,Low,0,0
PK-ACC-058210,2024-08-23,08:00,Bahawalpur,29.516678417302217,71.49130672947216,Clear,Highway,Dusk,Car,40,Low,Dry,21,3,No,No,Yes,No,13,Yes,Low,1,0
PK-ACC-058211,2023-08-17,00:28,Lahore Cantt,31.459188631730346,74.39833223395642,Fog,Rural Road,Daylight,Motorcycle,120,Medium,Wet,68,32,No,No,Yes,No,12,No,High,4,3
PK-ACC-058212,2024-06-22,03:41,Kot Chatta,29.766222415022693,70.45507158318601,Rain,Highway,Daylight,Motorcycle,80,High,Under Construction,41,11,Yes,No,No,No,24,No,Medium,1,1
PK-ACC-058213,2023-12-27,14:53,Multan City,30.14442163037408,71.56158585701462,Clear,Urban Road,Daylight,Motorcycle,60,High,Dry,36,2,No,Yes,No,No,29,No,Medium,2,0
PK-ACC-058214,2023-06-24,04:28,Hasan Abdal,33.8418967145948,72.64590373985678,Clear,Urban Road,Night,Car,40,Low,Under Construction,26,7,Yes,Yes,No,No,18,No,Low,0,0
PK-ACC-058215,2024-01-09,08:34,Faisalabad City,31.423636764694297,73.11780107452354,Clear,Rural Road,Night,Motorcycle,40,Medium,Wet,22,1,Yes,Yes,No,No,8,No,Medium,3,0
PK-ACC-058216,2023-03-02,04:35,Charsadda,34.13753045953727,71.76012037215386,Clear,Highway,Daylight,Motorcycle,60,Medium,Wet,59,14,Yes,No,No,No,16,No,Low,0,0
PK-ACC-058217,2023-06-19,06:34,Faisalabad City,31.41459293134817,73.07133673540072,Rain,Motorway,Night,Car,100,Low,Wet,28,10,Yes,No,No,No,7,No,Medium,2,0
PK-ACC-058218,2024-05-21,14:13,Naushera,32.54966488763385,72.25198773876353,Fog,Rural Road,Night,Motorcycle,40,Medium,Dry,64,12,No,No,No,No,25,No,High,3,2
PK-ACC-058219,2024-02-18,01:06,D.G Khan (Tribal Area),29.968030329575853,70.29066882924435,Clear,Urban Road,Daylight,Motorcycle,40,Medium,Dry,45,26,Yes,No,No,No,27,No,Low,0,0
PK-ACC-058220,2023-04-26,14:11,Attock,33.93915649434983,72.41473401275474,Fog,Rural Road,Dawn,Bus,60,Medium,Dry,40,5,No,No,No,No,7,Yes,Medium,2,0
PK-ACC-058221,2023-06-24,05:30,Jand,33.452347816741714,71.87510132097684,Clear,Rural Road,Daylight,Car,40,Medium,Wet,67,42,No,Yes,Yes,No,15,No,Medium,4,0
PK-ACC-058222,2024-02-28,14:39,Mardan,34.18531188229145,72.07547309663617,Clear,Urban Road,Daylight,Motorcycle,40,Medium,Dry,41,13,Yes,No,No,No,5,Yes,Low,0,0
PK-ACC-058223,2023-05-08,08:21,Nawabshah,26.20670531872707,68.4293516050464,Storm,Urban Road,Dusk,Motorcycle,40,Medium,Wet,67,13,Yes,Yes,No,No,25,No,High,2,1
PK-ACC-058224,2024-05-03,10:37,Kahror Pacca,29.650122466788247,72.02117963647778,Clear,Highway,Night,Motorcycle,80,Medium,Under Construction,27,2,Yes,Yes,No,No,15,No,High,4,2
PK-ACC-058225,2023-01-05,23:27,Quetta,30.271395475966717,66.94879234784351,Clear,Urban Road,Dusk,Car,120,High,Dry,51,7,Yes,No,No,No,11,No,Low,0,0
PK-ACC-058226,2023-11-22,15:16,Faisalabad Sadar,31.392058883276803,73.15646059811053,Clear,Urban Road,Daylight,Car,120,High,Dry,41,13,No,Yes,No,No,21,No,High,2,0
PK-ACC-058227,2024-11-28,14:11,Bahawalnagar,29.891867011217542,73.33861726227502,Clear,Urban Road,Dusk,Truck,60,Low,Dry,70,18,Yes,No,Yes,No,35,Yes,Low,0,0
PK-ACC-058228,2023-06-21,00:45,Peshawar,33.9834494964685,71.43625185152827,Clear,Urban Road,Night,Car,80,Medium,Dry,36,8,No,No,No,No,25,No,Low,0,0
PK-ACC-058229,2023-07-18,03:20,Fateh Jang,33.569965979278024,72.51182312106607,Clear,Highway,Daylight,Car,80,High,Dry,58,22,Yes,Yes,No,No,7,No,Low,0,0
PK-ACC-058230,2023-08-19,13:20,Faisalabad City,31.422989296954025,73.14868243640352,Clear,Highway,Daylight,Motorcycle,60,High,Dry,35,12,No,No,No,No,25,No,Low,0,0
